request_id,opened_at,closed_at,status,category,channel,district,hours_to_close,duration_note
101004578490,2026-08-07T08:18:51.000,,Open,Parking Enforcement,Web,2,,No closure recorded
101004578495,2026-08-07T08:19:19.000,2026-08-07T09:22:39.000,Closed,Street and Sidewalk Cleaning,Mobile,9,1.0555555555555556,Recorded
101004578498,2026-08-07T08:19:50.000,2026-08-07T09:43:50.000,Closed,Street and Sidewalk Cleaning,Web,8,1.4,Recorded
101004578505,2026-08-07T08:20:51.000,2026-08-07T08:36:40.000,Closed,Street and Sidewalk Cleaning,Web,9,0.26361111111111113,Recorded
101004578509,2026-08-07T08:21:18.000,2026-08-07T12:50:01.000,Closed,Street and Sidewalk Cleaning,Mobile,10,4.478611111111111,Recorded
101004578512,2026-08-07T08:21:51.000,2026-08-07T15:05:19.000,Closed,Encampment,Web,6,6.724444444444444,Recorded
101004578513,2026-08-07T08:21:50.000,2026-08-07T10:37:02.000,Closed,Street and Sidewalk Cleaning,Mobile,6,2.2533333333333334,Recorded
101004578516,2026-08-07T08:22:09.000,2026-08-10T12:47:00.000,Closed,Parking Enforcement,Web,1,76.41416666666667,Recorded
101004578519,2026-08-07T08:22:26.000,2026-08-11T11:30:41.000,Closed,Street and Sidewalk Cleaning,Mobile,9,99.1375,Recorded
101004578520,2026-08-07T08:22:30.000,2026-08-07T11:46:19.000,Closed,Parking Enforcement,Phone,1,3.3969444444444443,Recorded
101004578521,2026-08-07T08:22:33.000,2026-09-04T12:23:24.000,Closed,General Request,,3,676.0141666666667,Recorded
101004578524,2026-08-07T08:22:46.000,2026-08-07T10:12:24.000,Closed,Street and Sidewalk Cleaning,Phone,9,1.8272222222222223,Recorded
101004578526,2026-08-07T08:22:51.000,2026-08-07T09:49:13.000,Closed,Street and Sidewalk Cleaning,Web,9,1.4394444444444445,Recorded
101004578527,2026-08-07T08:22:51.000,,Open,Parking Enforcement,Web,5,,No closure recorded
101004578528,2026-08-07T08:22:52.000,,Open,Parking Enforcement,Web,2,,No closure recorded
101004578529,2026-08-07T08:22:56.000,2026-08-17T12:13:56.000,Closed,Street and Sidewalk Cleaning,Web,9,243.85,Recorded
101004578532,2026-08-07T08:23:51.000,2026-08-07T10:20:30.000,Closed,Street and Sidewalk Cleaning,Web,5,1.9441666666666666,Recorded
101004578533,2026-08-07T08:23:51.000,2026-08-07T09:44:37.000,Closed,Street and Sidewalk Cleaning,Web,9,1.346111111111111,Recorded
101004578535,2026-08-07T08:24:02.000,2026-08-08T09:57:53.000,Closed,Street and Sidewalk Cleaning,Mobile,9,25.564166666666665,Recorded
101004578541,2026-08-07T08:24:25.000,2026-08-07T10:46:24.000,Closed,Street and Sidewalk Cleaning,Mobile,10,2.366388888888889,Recorded
101004578542,2026-08-07T08:24:51.000,2026-08-07T11:58:15.000,Closed,Street and Sidewalk Cleaning,Web,3,3.5566666666666666,Recorded
101004578543,2026-08-07T08:24:48.000,2026-08-10T18:16:36.000,Closed,Graffiti Public,Mobile,5,81.86333333333333,Recorded
101004578546,2026-08-07T08:25:18.000,2026-08-10T06:20:02.000,Closed,Damage Property,Mobile,1,69.91222222222223,Recorded
101004578556,2026-08-07T08:26:09.000,2026-08-12T14:57:22.000,Closed,General Request,Mobile,6,126.52027777777778,Recorded
101004578557,2026-08-07T08:26:24.000,2026-08-07T08:42:18.000,Closed,General Request,Phone,1,0.265,Recorded
101004578559,2026-08-07T08:26:26.000,2026-08-14T10:25:26.000,Closed,Encampment,Mobile,6,169.98333333333332,Recorded
101004578560,2026-08-07T08:26:55.000,2026-08-07T11:28:16.000,Closed,Street and Sidewalk Cleaning,Phone,3,3.0225,Recorded
101004578567,2026-08-07T08:27:15.000,2026-08-07T11:02:35.000,Closed,Encampment,Integrated Agency,6,2.588888888888889,Recorded
101004578568,2026-08-07T08:27:25.000,2026-08-07T08:50:41.000,Closed,Street and Sidewalk Cleaning,Mobile,2,0.3877777777777778,Recorded
101004578569,2026-08-07T08:27:48.000,2026-08-07T11:06:18.000,Closed,Street and Sidewalk Cleaning,Phone,6,2.6416666666666666,Recorded
101004578570,2026-08-07T08:27:51.000,2026-08-08T11:55:21.000,Closed,Street and Sidewalk Cleaning,Web,3,27.458333333333332,Recorded
101004578571,2026-08-07T08:27:52.000,2026-08-07T08:44:16.000,Closed,Street and Sidewalk Cleaning,Web,11,0.2733333333333333,Recorded
101004578572,2026-08-07T08:28:12.000,2026-08-09T09:40:10.000,Closed,Street and Sidewalk Cleaning,Mobile,5,49.199444444444445,Recorded
101004578573,2026-08-07T08:28:23.000,2026-08-07T10:39:44.000,Closed,Parking Enforcement,Mobile,9,2.1891666666666665,Recorded
101004578577,2026-08-07T08:29:08.000,2026-08-07T09:01:34.000,Closed,Street and Sidewalk Cleaning,Mobile,8,0.5405555555555556,Recorded
101004578578,2026-08-07T08:29:21.000,2026-08-07T10:43:54.000,Closed,Parking Enforcement,Web,8,2.2425,Recorded
101004578579,2026-08-07T08:29:29.000,2026-08-07T09:29:42.000,Closed,Street and Sidewalk Cleaning,Mobile,10,1.003611111111111,Recorded
101004578580,2026-08-07T08:29:51.000,2026-08-08T13:36:16.000,Closed,Street and Sidewalk Cleaning,Web,6,29.106944444444444,Recorded
101004578581,2026-08-07T08:29:51.000,2026-08-07T09:47:42.000,Closed,Street and Sidewalk Cleaning,Web,1,1.2975,Recorded
101004578582,2026-08-07T08:29:55.000,2026-08-10T09:52:40.000,Closed,Encampment,Mobile,3,73.37916666666666,Recorded
101004578583,2026-08-08T09:00:13.000,2026-08-08T14:04:47.000,Closed,Street and Sidewalk Cleaning,Mobile,5,5.0761111111111115,Recorded
101004578585,2026-08-07T08:30:35.000,2026-08-07T09:24:30.000,Closed,Blocked Street and Sidewalk,Mobile,6,0.8986111111111111,Recorded
101004578589,2026-08-08T09:00:15.000,2026-08-08T14:05:05.000,Closed,Street and Sidewalk Cleaning,Mobile,5,5.080555555555556,Recorded
101004578594,2026-08-07T08:31:52.000,2026-08-07T11:51:08.000,Closed,Street and Sidewalk Cleaning,Web,8,3.321111111111111,Recorded
101004578595,2026-08-07T08:32:19.000,2026-08-07T20:13:05.000,Closed,Parking Enforcement,Mobile,8,11.679444444444444,Recorded
101004578596,2026-08-07T08:32:39.000,2026-08-07T09:51:55.000,Closed,Street and Sidewalk Cleaning,Phone,1,1.3211111111111111,Recorded
101004578597,2026-08-07T08:32:34.000,2026-08-13T08:54:41.000,Closed,Damage Property,Mobile,3,144.3686111111111,Recorded
101004578598,2026-08-07T08:32:37.000,2026-08-11T08:52:22.000,Closed,Graffiti Public,Mobile,5,96.32916666666667,Recorded
101004578600,2026-08-07T08:32:40.000,2026-08-07T08:37:37.000,Closed,Encampment,Integrated Agency,3,0.0825,Recorded
101004578609,2026-08-07T08:33:52.000,2026-08-07T08:42:18.000,Closed,General Request,Mobile,10,0.14055555555555554,Recorded
101004578612,2026-08-07T08:34:09.000,2026-08-07T12:23:11.000,Closed,Street and Sidewalk Cleaning,Mobile,9,3.817222222222222,Recorded
101004578615,2026-08-08T09:00:08.000,2026-08-08T14:05:11.000,Closed,Street and Sidewalk Cleaning,Mobile,5,5.0841666666666665,Recorded
101004578617,2026-08-07T08:34:24.000,,Open,Graffiti Private,Mobile,3,,No closure recorded
101004578619,2026-08-07T08:34:31.000,2026-08-10T06:47:57.000,Closed,Encampment,Mobile,8,70.2238888888889,Recorded
101004578623,2026-08-07T08:34:51.000,2026-08-07T09:04:40.000,Closed,Street and Sidewalk Cleaning,Web,9,0.49694444444444447,Recorded
101004578624,2026-08-07T08:34:47.000,2026-08-07T20:24:52.000,Closed,Parking Enforcement,Mobile,8,11.834722222222222,Recorded
101004578631,2026-08-07T08:35:05.000,2026-08-07T10:59:08.000,Closed,Street and Sidewalk Cleaning,Mobile,9,2.4008333333333334,Recorded
101004578642,2026-08-07T08:36:05.000,2026-08-07T14:57:51.000,Closed,RPD General,Mobile,6,6.362777777777778,Recorded
101004578643,2026-08-07T08:36:04.000,2026-08-07T09:24:31.000,Closed,Blocked Street and Sidewalk,Mobile,3,0.8075,Recorded
101004578644,2026-08-07T08:36:18.000,2026-08-10T01:00:00.000,Closed,General Request,Phone,7,64.395,Recorded
101004578648,2026-08-07T08:36:24.000,2026-08-07T09:05:56.000,Closed,Street and Sidewalk Cleaning,Mobile,5,0.4922222222222222,Recorded
101004578651,2026-08-07T08:36:34.000,2026-08-07T09:23:11.000,Closed,Street and Sidewalk Cleaning,Mobile,11,0.7769444444444444,Recorded
101004578652,2026-08-07T08:36:51.000,2026-08-07T14:14:01.000,Closed,Street and Sidewalk Cleaning,Web,9,5.6194444444444445,Recorded
101004578653,2026-08-07T08:36:51.000,2026-09-08T23:00:43.000,Closed,Graffiti Public,Web,9,782.3977777777778,Recorded
101004578655,2026-08-07T08:36:57.000,2026-08-07T10:17:40.000,Closed,Street and Sidewalk Cleaning,Web,9,1.678611111111111,Recorded
101004578656,2026-08-07T08:36:57.000,2026-08-08T10:25:44.000,Closed,Street and Sidewalk Cleaning,Web,3,25.813055555555554,Recorded
101004578664,2026-08-07T08:37:51.000,2026-08-07T09:07:02.000,Closed,Street and Sidewalk Cleaning,Web,9,0.48638888888888887,Recorded
101004578665,2026-08-07T08:37:51.000,2026-08-07T10:06:31.000,Closed,Street and Sidewalk Cleaning,Web,3,1.4777777777777779,Recorded
101004578666,2026-08-07T08:37:51.000,2026-08-08T10:17:03.000,Closed,Street and Sidewalk Cleaning,Web,3,25.653333333333332,Recorded
101004578667,2026-08-07T08:38:09.000,2026-08-07T13:20:51.000,Closed,Parking Enforcement,Web,3,4.711666666666667,Recorded
101004578669,2026-08-07T08:38:27.000,2026-08-07T09:00:57.000,Closed,Street and Sidewalk Cleaning,Phone,2,0.375,Recorded
101004578672,2026-08-07T08:38:51.000,2026-08-07T09:03:46.000,Closed,Street and Sidewalk Cleaning,Web,9,0.4152777777777778,Recorded
101004578673,2026-08-07T08:38:52.000,2026-08-07T14:12:41.000,Closed,Street and Sidewalk Cleaning,Web,9,5.563611111111111,Recorded
101004578682,2026-08-07T08:39:17.000,2026-08-08T10:52:07.000,Closed,Street and Sidewalk Cleaning,Mobile,10,26.21388888888889,Recorded
101004578683,2026-08-07T08:39:13.000,2026-08-12T10:10:54.000,Closed,General Request,Mobile,3,121.52805555555555,Recorded
101004578688,2026-08-07T08:39:51.000,2026-08-11T09:56:10.000,Closed,Street and Sidewalk Cleaning,Web,3,97.27194444444444,Recorded
101004578689,2026-08-07T08:39:51.000,2026-08-07T09:25:13.000,Closed,Graffiti Public,Web,8,0.7561111111111111,Recorded
101004578691,2026-08-07T08:39:40.000,2026-08-07T09:14:36.000,Closed,Street and Sidewalk Cleaning,Mobile,2,0.5822222222222222,Recorded
101004578693,2026-08-07T08:40:01.000,2026-08-07T12:59:14.000,Closed,Parking Enforcement,Web,3,4.320277777777778,Recorded
101004578694,2026-08-07T08:39:52.000,2026-08-07T10:56:20.000,Closed,Parking Enforcement,Mobile,6,2.2744444444444443,Recorded
101004578695,2026-08-07T08:40:42.000,2026-08-07T10:14:20.000,Closed,Parking Enforcement,Web,1,1.5605555555555555,Recorded
101004578698,2026-08-07T08:40:52.000,2026-08-07T09:02:14.000,Closed,Street and Sidewalk Cleaning,Web,9,0.3561111111111111,Recorded
101004578699,2026-08-08T09:00:10.000,2026-08-08T14:05:15.000,Closed,Street and Sidewalk Cleaning,Mobile,5,5.084722222222222,Recorded
101004578700,2026-08-07T08:40:57.000,2026-08-07T12:58:56.000,Closed,Parking Enforcement,Web,3,4.299722222222222,Recorded
101004578708,2026-08-07T08:41:32.000,2026-08-18T12:42:20.000,Closed,General Request,Phone,10,268.0133333333333,Recorded
101004578711,2026-08-07T08:41:50.000,2026-08-12T09:29:24.000,Closed,Street and Sidewalk Cleaning,Web,3,120.79277777777777,Recorded
101004578714,2026-08-08T09:00:18.000,2026-08-08T14:05:18.000,Closed,Street and Sidewalk Cleaning,Mobile,5,5.083333333333333,Recorded
101004578715,2026-08-07T08:41:54.000,2026-08-10T09:44:06.000,Closed,General Request,Mobile,5,73.03666666666666,Recorded
101004578719,2026-08-07T08:42:28.000,2026-08-07T01:00:00.000,Closed,General Request,Phone,5,,Closure before opening
101004578720,2026-08-07T08:42:32.000,2026-08-07T12:59:07.000,Closed,Parking Enforcement,Web,3,4.276388888888889,Recorded
101004578724,2026-08-07T08:42:55.000,2026-08-07T10:31:08.000,Closed,Parking Enforcement,Mobile,3,1.803611111111111,Recorded
101004578725,2026-08-07T08:43:13.000,2026-08-07T11:36:29.000,Closed,Parking Enforcement,Mobile,10,2.887777777777778,Recorded
101004578726,2026-08-07T08:43:23.000,2026-08-11T07:51:50.000,Closed,Street and Sidewalk Cleaning,Phone,6,95.14083333333333,Recorded
101004578728,2026-08-08T09:00:07.000,2026-08-08T14:05:22.000,Closed,Street and Sidewalk Cleaning,Mobile,5,5.0875,Recorded
101004578731,2026-08-07T08:44:16.000,2026-08-07T09:47:25.000,Closed,Parking Enforcement,Web,3,1.0525,Recorded
101004578732,2026-08-07T08:44:06.000,2026-08-07T09:00:25.000,Closed,Blocked Street and Sidewalk,Mobile,3,0.27194444444444443,Recorded
101004578734,2026-08-08T09:00:16.000,2026-08-08T14:05:52.000,Closed,Street and Sidewalk Cleaning,Mobile,5,5.093333333333334,Recorded
101004578736,2026-08-07T08:44:21.000,2026-08-07T11:23:20.000,Closed,Litter Receptacle Maintenance,Mobile,3,2.649722222222222,Recorded
101004578741,2026-08-07T08:44:42.000,2026-08-07T10:49:08.000,Closed,Parking Enforcement,Mobile,3,2.073888888888889,Recorded
101004578742,2026-08-07T08:44:51.000,2026-08-10T09:13:08.000,Closed,Litter Receptacle Maintenance,Web,8,72.4713888888889,Recorded
101004578743,2026-08-07T08:44:51.000,2026-08-07T15:05:18.000,Closed,Street and Sidewalk Cleaning,Web,9,6.340833333333333,Recorded
101004578744,2026-08-07T08:44:45.000,2026-08-07T09:03:40.000,Closed,General Request,Mobile,5,0.31527777777777777,Recorded
101004578747,2026-08-07T08:45:06.000,2026-08-07T09:00:26.000,Closed,Blocked Street and Sidewalk,Mobile,3,0.25555555555555554,Recorded
101004578748,2026-08-07T08:45:17.000,2026-08-07T09:27:35.000,Closed,Blocked Street and Sidewalk,Mobile,3,0.705,Recorded
101004578752,2026-08-07T08:45:25.000,2026-08-07T11:31:51.000,Closed,Parking Enforcement,Mobile,9,2.773888888888889,Recorded
101004578756,2026-08-07T08:45:38.000,2026-08-07T11:00:50.000,Closed,Street and Sidewalk Cleaning,Mobile,3,2.2533333333333334,Recorded
101004578757,2026-08-07T08:45:51.000,2026-08-07T11:39:18.000,Closed,Street and Sidewalk Cleaning,Web,9,2.890833333333333,Recorded
101004578758,2026-08-07T08:45:53.000,2026-08-10T18:18:00.000,Closed,Street and Sidewalk Cleaning,Web,6,81.53527777777778,Recorded
101004578762,2026-08-07T08:46:41.000,2026-08-07T11:15:27.000,Closed,Street and Sidewalk Cleaning,Integrated Agency,6,2.4794444444444443,Recorded
101004578764,2026-08-07T08:46:51.000,2026-08-07T13:53:11.000,Closed,Street and Sidewalk Cleaning,Web,9,5.105555555555555,Recorded
101004578765,2026-08-07T08:46:53.000,2026-08-07T09:00:04.000,Closed,Street and Sidewalk Cleaning,Web,9,0.21972222222222224,Recorded
101004578771,2026-08-07T08:48:04.000,2026-08-07T12:17:45.000,Closed,Street and Sidewalk Cleaning,Mobile,3,3.4947222222222223,Recorded
101004578772,2026-08-07T08:48:19.000,,Open,Parking Enforcement,Phone,6,,No closure recorded
101004578773,2026-08-07T08:48:28.000,2026-08-10T16:13:46.000,Closed,General Request,Mobile,9,79.42166666666667,Recorded
101004578774,2026-08-07T08:48:35.000,2026-08-13T15:04:10.000,Closed,Tree Maintenance,Mobile,6,150.25972222222222,Recorded
101004578775,2026-08-07T08:48:51.000,2026-08-07T09:01:21.000,Closed,Street and Sidewalk Cleaning,Web,9,0.20833333333333334,Recorded
101004578776,2026-08-07T08:48:54.000,2026-08-10T16:08:34.000,Closed,General Request,Web,9,79.32777777777778,Recorded
101004578777,2026-08-07T08:48:56.000,2026-08-07T09:04:09.000,Closed,Street and Sidewalk Cleaning,Web,9,0.2536111111111111,Recorded
101004578786,2026-08-07T08:49:31.000,2026-08-10T16:39:03.000,Closed,Streetlights,Web,7,79.82555555555555,Recorded
101004578791,2026-08-07T08:50:36.000,2026-08-07T12:39:09.000,Closed,Encampment,Integrated Agency,5,3.8091666666666666,Recorded
101004578792,2026-08-07T08:50:51.000,2026-08-07T13:25:58.000,Closed,Street and Sidewalk Cleaning,Web,8,4.585277777777778,Recorded
101004578794,2026-08-07T08:50:51.000,2026-08-12T11:37:35.000,Closed,Tree Maintenance,Web,8,122.77888888888889,Recorded
101004578797,2026-08-07T08:51:30.000,2026-08-07T15:17:35.000,Closed,General Request,Mobile,2,6.434722222222222,Recorded
101004578798,2026-08-07T08:51:51.000,2026-09-08T23:00:43.000,Closed,Graffiti Public,Web,9,782.1477777777778,Recorded
101004578799,2026-08-07T08:51:51.000,2026-08-07T09:43:48.000,Closed,Street and Sidewalk Cleaning,Web,8,0.8658333333333333,Recorded
101004578801,2026-08-07T08:51:59.000,2026-08-07T10:57:44.000,Closed,Street and Sidewalk Cleaning,Mobile,2,2.095833333333333,Recorded
101004578805,2026-08-07T08:52:51.000,2026-08-07T13:25:17.000,Closed,Street and Sidewalk Cleaning,Web,3,4.540555555555556,Recorded
101004578806,2026-08-07T08:53:03.000,2026-08-07T11:16:41.000,Closed,Street and Sidewalk Cleaning,Phone,10,2.3938888888888887,Recorded
101004578809,2026-08-07T08:53:09.000,2026-08-09T14:28:25.000,Closed,Encampment,Web,3,53.58777777777778,Recorded
101004578814,2026-08-07T08:53:38.000,2026-08-10T01:00:00.000,Closed,Street and Sidewalk Cleaning,Phone,10,64.1061111111111,Recorded
101004578818,2026-08-07T08:53:52.000,2026-08-14T08:10:25.000,Closed,Graffiti Public,Web,11,167.27583333333334,Recorded
101004578819,2026-08-07T08:53:52.000,2026-08-07T23:20:42.000,Closed,Parking Enforcement,Web,10,14.447222222222223,Recorded
101004578820,2026-08-07T08:54:06.000,2026-08-09T05:31:26.000,Closed,Encampment,Mobile,6,44.62222222222222,Recorded
101004578824,2026-08-07T08:54:18.000,2026-08-07T12:23:46.000,Closed,Litter Receptacle Maintenance,Mobile,2,3.491111111111111,Recorded
101004578826,2026-08-07T08:54:51.000,2026-08-11T01:00:00.000,Closed,Graffiti Private,Web,11,88.08583333333333,Recorded
101004578830,2026-08-07T08:55:02.000,2026-08-10T14:26:51.000,Closed,Encampment,Phone,9,77.53027777777778,Recorded
101004578841,2026-08-07T08:55:52.000,2026-08-07T11:09:26.000,Closed,Street and Sidewalk Cleaning,Web,3,2.226111111111111,Recorded
101004578842,2026-08-07T08:55:57.000,2026-08-11T13:20:52.000,Closed,Street Defect,Phone,11,100.41527777777777,Recorded
101004578844,2026-08-07T08:55:58.000,2026-08-07T13:47:04.000,Closed,Parking Enforcement,Mobile,7,4.851666666666667,Recorded
101004578845,2026-08-07T08:56:21.000,2026-08-07T18:54:49.000,Closed,Parking Enforcement,Phone,5,9.974444444444444,Recorded
101004578847,2026-08-07T08:56:27.000,2026-08-07T17:31:20.000,Closed,Parking Enforcement,Mobile,11,8.581388888888888,Recorded
101004578848,2026-08-07T08:56:31.000,2026-08-07T10:05:05.000,Closed,Street and Sidewalk Cleaning,Mobile,2,1.1427777777777777,Recorded
101004578856,2026-08-07T08:57:08.000,2026-08-12T11:25:45.000,Closed,Street and Sidewalk Cleaning,Phone,9,122.47694444444444,Recorded
101004578859,2026-08-07T08:57:20.000,2026-08-07T15:30:28.000,Closed,Parking Enforcement,Mobile,11,6.552222222222222,Recorded
101004578860,2026-08-07T08:57:35.000,2026-08-12T13:32:54.000,Closed,Parking Enforcement,Web,3,124.5886111111111,Recorded
101004578863,2026-08-07T08:57:40.000,2026-08-07T12:45:21.000,Closed,Parking Enforcement,Mobile,11,3.794722222222222,Recorded
101004578868,2026-08-07T08:58:52.000,2026-08-08T06:38:31.000,Closed,Street and Sidewalk Cleaning,Web,3,21.660833333333333,Recorded
101004578869,2026-08-07T08:58:52.000,2026-08-07T11:09:37.000,Closed,Street and Sidewalk Cleaning,Web,8,2.1791666666666667,Recorded
101004578874,2026-08-07T08:59:00.000,2026-08-07T10:14:12.000,Closed,Parking Enforcement,Phone,9,1.2533333333333334,Recorded
101004578875,2026-08-07T08:58:54.000,2026-08-10T06:20:02.000,Closed,Damage Property,Mobile,9,69.35222222222222,Recorded
101004578876,2026-08-07T08:59:05.000,2026-08-11T13:16:12.000,Closed,Street Defect,Phone,11,100.28527777777778,Recorded
101004578878,2026-08-07T08:59:22.000,2026-08-09T14:05:14.000,Closed,General Request,Mobile,9,53.09777777777778,Recorded
101004578880,2026-08-07T08:59:29.000,2026-08-07T17:17:11.000,Closed,Parking Enforcement,Mobile,11,8.295,Recorded
101004578881,2026-08-07T08:59:38.000,2026-08-07T12:26:05.000,Closed,Parking Enforcement,Mobile,1,3.4408333333333334,Recorded
101004578888,2026-08-07T09:00:46.000,2026-08-07T11:38:29.000,Closed,Parking Enforcement,Phone,4,2.6286111111111112,Recorded
101004578891,2026-08-07T09:00:51.000,2026-08-11T01:00:00.000,Closed,Graffiti Private,Web,7,87.98583333333333,Recorded
101004578895,2026-08-07T09:00:53.000,2026-08-07T12:08:37.000,Closed,Street and Sidewalk Cleaning,Mobile,5,3.128888888888889,Recorded
101004578898,2026-08-07T09:01:07.000,2026-08-07T11:42:55.000,Closed,Parking Enforcement,Mobile,9,2.6966666666666668,Recorded
101004578899,2026-08-07T09:01:50.000,2026-08-10T15:52:44.000,Closed,Streetlights,Phone,9,78.84833333333333,Recorded
101004578901,2026-08-07T09:02:36.000,2026-08-07T11:25:38.000,Closed,Street and Sidewalk Cleaning,Mobile,3,2.383888888888889,Recorded
101004578905,2026-08-07T09:03:23.000,2026-08-07T11:21:48.000,Closed,Parking Enforcement,Web,11,2.3069444444444445,Recorded
101004578906,2026-08-07T09:03:51.000,,Open,Graffiti Private,Web,3,,No closure recorded
101004578907,2026-08-07T09:03:52.000,2026-08-07T13:21:59.000,Closed,General Request,Web,5,4.301944444444445,Recorded
101004578908,2026-08-07T09:03:57.000,2026-08-07T14:18:15.000,Closed,General Request,Web,5,5.238333333333333,Recorded
101004578909,2026-08-07T09:03:52.000,2026-08-08T06:39:25.000,Closed,Street and Sidewalk Cleaning,Mobile,3,21.5925,Recorded
101004578911,2026-08-07T09:04:19.000,2026-08-07T11:35:22.000,Closed,Parking Enforcement,Phone,11,2.5175,Recorded
101004578912,2026-08-07T09:04:20.000,2026-08-07T16:33:02.000,Closed,Parking Enforcement,Phone,6,7.4783333333333335,Recorded
101004578915,2026-08-07T09:04:40.000,2026-08-07T09:40:54.000,Closed,General Request,Mobile,9,0.6038888888888889,Recorded
101004578916,2026-08-07T09:04:52.000,2026-08-11T07:47:00.000,Closed,Street and Sidewalk Cleaning,Web,5,94.70222222222222,Recorded
101004578917,2026-08-07T09:04:54.000,2026-08-07T10:49:26.000,Closed,Street and Sidewalk Cleaning,Mobile,2,1.7422222222222221,Recorded
101004578918,2026-08-07T09:05:15.000,2026-08-08T09:36:19.000,Closed,Street and Sidewalk Cleaning,Mobile,9,24.517777777777777,Recorded
101004578919,2026-08-07T09:05:52.000,2026-08-07T09:48:58.000,Closed,Street and Sidewalk Cleaning,Web,8,0.7183333333333334,Recorded
101004578920,2026-08-07T09:05:49.000,2026-08-08T10:35:08.000,Closed,Street and Sidewalk Cleaning,Mobile,9,25.488611111111112,Recorded
101004578924,2026-08-07T09:06:50.000,2026-08-07T11:08:33.000,Closed,Parking Enforcement,Web,8,2.028611111111111,Recorded
101004578928,2026-08-07T09:07:18.000,2026-08-07T10:56:52.000,Closed,Street and Sidewalk Cleaning,Mobile,9,1.826111111111111,Recorded
101004578936,2026-08-07T09:08:24.000,2026-08-10T17:49:51.000,Closed,General Request,Phone,8,80.69083333333333,Recorded
101004578937,2026-08-07T09:08:27.000,2026-08-14T09:47:30.000,Closed,Parking Enforcement,Phone,11,168.65083333333334,Recorded
101004578943,2026-08-07T09:08:52.000,2026-08-07T15:33:21.000,Closed,General Request,Web,5,6.408055555555555,Recorded
101004578950,2026-08-07T09:09:45.000,2026-08-07T14:49:39.000,Closed,Parking Enforcement,Mobile,4,5.665,Recorded
101004578951,2026-08-07T09:10:05.000,2026-08-07T09:39:44.000,Closed,Street and Sidewalk Cleaning,Phone,4,0.49416666666666664,Recorded
101004578953,2026-08-07T09:09:57.000,2026-08-07T11:01:44.000,Closed,Street and Sidewalk Cleaning,Mobile,6,1.8630555555555555,Recorded
101004578957,2026-08-07T09:10:16.000,2026-08-08T10:16:39.000,Closed,Street and Sidewalk Cleaning,Mobile,10,25.10638888888889,Recorded
101004578958,2026-08-07T09:10:28.000,,Open,MTA Parking Traffic Signs Normal Priority,Phone,6,,No closure recorded
101004578959,2026-08-07T09:10:25.000,2026-08-07T09:23:12.000,Closed,Street and Sidewalk Cleaning,Mobile,8,0.21305555555555555,Recorded
101004578962,2026-08-07T09:10:47.000,2026-08-10T08:26:29.000,Closed,RPD General,Phone,8,71.26166666666667,Recorded
101004578963,2026-08-07T09:10:52.000,2026-08-07T13:30:30.000,Closed,General Request,Web,5,4.327222222222222,Recorded
101004578969,2026-08-07T09:10:59.000,2026-08-18T15:00:07.000,Closed,Tree Maintenance,Phone,8,269.81888888888886,Recorded
101004578973,2026-08-07T09:11:01.000,2026-08-07T11:09:30.000,Closed,Damage Property,Mobile,9,1.9747222222222223,Recorded
101004578975,2026-08-07T09:10:59.000,2026-08-12T14:56:37.000,Closed,Sewer,Mobile,10,125.76055555555556,Recorded
101004578979,2026-08-07T09:11:19.000,2026-08-09T11:00:32.000,Closed,Street and Sidewalk Cleaning,Mobile,9,49.820277777777775,Recorded
101004578982,2026-08-07T09:11:37.000,2026-08-07T11:01:15.000,Closed,Parking Enforcement,Mobile,6,1.8272222222222223,Recorded
101004578983,2026-08-07T09:11:50.000,2026-08-07T12:10:23.000,Closed,Street and Sidewalk Cleaning,Web,9,2.9758333333333336,Recorded
101004578984,2026-08-07T09:11:51.000,,Open,Graffiti Public,Web,3,,No closure recorded
101004578987,2026-08-07T09:11:44.000,2026-08-07T09:50:45.000,Closed,Street and Sidewalk Cleaning,Mobile,10,0.6502777777777777,Recorded
101004578988,2026-08-07T09:11:53.000,2026-08-07T09:16:35.000,Closed,Street and Sidewalk Cleaning,Web,9,0.07833333333333334,Recorded
101004578990,2026-08-07T09:12:03.000,2026-08-07T11:32:29.000,Closed,Blocked Street and Sidewalk,Mobile,3,2.3405555555555555,Recorded
101004578993,2026-08-07T09:12:37.000,,Open,Parking Enforcement,Mobile,7,,No closure recorded
101004578994,2026-08-07T09:12:51.000,,Open,Parking Enforcement,Web,6,,No closure recorded
101004578997,2026-08-07T09:13:01.000,2026-08-18T14:29:19.000,Closed,General Request,Phone,8,269.27166666666665,Recorded
101004578998,2026-08-07T09:13:09.000,2026-08-07T10:59:19.000,Closed,Street and Sidewalk Cleaning,Phone,6,1.7694444444444444,Recorded
101004578999,2026-08-07T09:13:18.000,2026-08-08T08:32:21.000,Closed,Street and Sidewalk Cleaning,Mobile,9,23.3175,Recorded
101004579000,2026-08-07T09:13:27.000,2026-08-07T09:26:23.000,Closed,Damage Property,Mobile,5,0.21555555555555556,Recorded
101004579004,2026-08-07T09:13:51.000,,Open,Parking Enforcement,Web,6,,No closure recorded
101004579006,2026-08-07T09:14:08.000,2026-08-11T11:13:42.000,Closed,Street Defect,Phone,6,97.99277777777777,Recorded
101004579008,2026-08-07T09:14:05.000,2026-08-07T09:24:10.000,Closed,Street and Sidewalk Cleaning,Mobile,4,0.16805555555555557,Recorded
